Year,Month,Consumption,State
2003,12,8198.0,New Mexico
2004,1,6575.52,New Mexico
2004,2,4374.31,New Mexico
2004,3,6438.53,New Mexico
2004,4,4583.56,New Mexico
2004,5,1622.52,New Mexico
2004,6,2398.57,New Mexico
2004,7,6495.94,New Mexico
2004,8,3585.72,New Mexico
2004,9,846.32,New Mexico
2004,10,4605.52,New Mexico
2004,11,10080.14,New Mexico
2004,12,3334.35,New Mexico
2005,1,9297.03,New Mexico
2005,2,2985.82,New Mexico
2005,3,5502.64,New Mexico
2005,4,11650.94,New Mexico
2005,5,7325.99,New Mexico
2005,6,2392.66,New Mexico
2005,7,4019.65,New Mexico
2005,8,5329.58,New Mexico
2005,9,3404.71,New Mexico
2005,10,2552.64,New Mexico
2005,11,5527.97,New Mexico
2005,12,5319.4,New Mexico
2006,1,18522.12,New Mexico
2006,2,5356.11,New Mexico
2006,3,3625.76,New Mexico
2006,4,9877.05,New Mexico
2006,5,6169.86,New Mexico
2006,6,3379.02,New Mexico
2006,7,1620.03,New Mexico
2006,8,2783.05,New Mexico
2006,9,6434.85,New Mexico
2006,10,4056.49,New Mexico
2006,11,5868.73,New Mexico
2006,12,5723.94,New Mexico
2007,1,2479.0,New Mexico
2007,2,6821.0,New Mexico
2007,3,8707.0,New Mexico
2007,4,5659.0,New Mexico
2007,5,5789.0,New Mexico
2007,6,3388.0,New Mexico
2007,7,7697.0,New Mexico
2007,8,4428.0,New Mexico
2007,9,4920.0,New Mexico
2007,10,935.0,New Mexico
2007,11,21297.0,New Mexico
2007,12,10231.0,New Mexico
2001,1,238839.0,Nevada
2001,2,166867.0,Nevada
2001,3,180105.0,Nevada
2001,4,295895.0,Nevada
2001,5,240682.0,Nevada
2001,6,269751.0,Nevada
2001,7,200844.0,Nevada
2001,8,252552.0,Nevada
2001,9,240134.0,Nevada
2001,10,25612.0,Nevada
2001,11,2154.0,Nevada
2001,12,11343.0,Nevada
2002,1,6378.0,Nevada
2002,2,5615.0,Nevada
2002,3,1613.0,Nevada
2002,4,5134.0,Nevada
2002,5,3392.0,Nevada
2002,6,3615.0,Nevada
2002,7,2491.0,Nevada
2002,8,2762.0,Nevada
2002,9,7262.0,Nevada
2002,10,4037.0,Nevada
2002,11,3514.0,Nevada
2002,12,3140.0,Nevada
2003,1,2700.0,Nevada
2003,2,2249.0,Nevada
2003,3,4674.0,Nevada
2003,4,4613.0,Nevada
2003,5,2293.0,Nevada
2003,6,2638.0,Nevada
2003,7,5936.0,Nevada
2003,8,1681.0,Nevada
2003,9,2179.0,Nevada
2003,10,1147.0,Nevada
2003,11,1233.0,Nevada
2003,12,2357.0,Nevada
2004,1,90404.75,Nevada
2004,2,51085.75,Nevada
2004,3,2760.75,Nevada
2004,4,3743.75,Nevada
2004,5,4893.75,Nevada
2004,6,2189.75,Nevada
2004,7,1136.75,Nevada
2004,8,2936.75,Nevada
2004,9,1637.75,Nevada
2004,10,3284.75,Nevada
2004,11,3219.75,Nevada
2004,12,3190.75,Nevada
2005,1,5111.78,Nevada
2005,2,3391.35,Nevada
2005,3,1677.72,Nevada
2005,4,6361.27,Nevada
2005,5,5044.08,Nevada
2005,6,1703.83,Nevada
2005,7,3364.37,Nevada
2005,8,5566.34,Nevada
2005,9,2421.83,Nevada
2005,10,3302.87,Nevada
2005,11,1560.16,Nevada
2005,12,3945.42,Nevada
2006,1,1516.13,Nevada
2006,2,849.04,Nevada
2006,3,1801.35,Nevada
2006,4,2689.19,Nevada
2006,5,4706.72,Nevada
2006,6,4704.83,Nevada
2006,7,8899.96,Nevada
2006,8,1237.5,Nevada
2006,9,3656.56,Nevada
2006,10,1869.97,Nevada
2006,11,1443.34,Nevada
2006,12,3393.43,Nevada
2007,1,2170.0,Nevada
2007,2,3013.0,Nevada
2007,3,1379.0,Nevada
2007,4,1926.0,Nevada
2007,5,671.0,Nevada
2007,6,3795.0,Nevada
2007,7,2417.0,Nevada
2007,8,1841.0,Nevada
2007,9,848.0,Nevada
2007,10,662.0,Nevada
2007,11,2404.0,Nevada
2007,12,3829.0,Nevada
2001,1,4845871.0,New York
2001,2,3340102.0,New York
2001,3,3518755.0,New York
2001,4,2837332.0,New York
2001,5,2593028.0,New York
2001,6,2629047.0,New York
2001,7,2011057.0,New York
2001,8,2701650.0,New York
2001,9,1081503.0,New York
2001,10,973124.0,New York
2001,11,1163091.0,New York
2001,12,1330509.0,New York
2002,1,1509685.0,New York
2002,2,951173.0,New York
2002,3,1308610.0,New York
2002,4,1316894.0,New York
2002,5,1577751.0,New York
2002,6,1773248.0,New York
2002,7,2546394.0,New York
2002,8,2384751.0,New York
2002,9,1127645.0,New York
2002,10,1209272.0,New York
2002,11,1902256.0,New York
2002,12,2490971.0,New York
2003,1,2999699.0,New York
2003,2,3114206.0,New York
2003,3,2803312.0,New York
2003,4,3100077.0,New York
2003,5,1589138.0,New York
2003,6,2665727.0,New York
2003,7,3276220.0,New York
2003,8,3848574.0,New York
2003,9,2070528.0,New York
2003,10,2029255.0,New York
2003,11,1821685.0,New York
2003,12,3487270.0,New York
2004,1,5676883.85,New York
2004,2,3154606.02,New York
2004,3,3077385.69,New York
2004,4,2822587.3,New York
2004,5,2347951.0,New York
2004,6,2875456.9,New York
2004,7,3542178.49,New York
2004,8,3069991.28,New York
2004,9,1891797.88,New York
2004,10,1872314.97,New York
2004,11,1961271.39,New York
2004,12,3056678.16,New York
2005,1,4319962.24,New York
2005,2,2641096.82,New York
2005,3,2935190.32,New York
2005,4,2373340.99,New York
2005,5,1221450.76,New York
2005,6,3445715.3,New York
2005,7,3803910.44,New York
2005,8,5014218.34,New York
2005,9,4130074.55,New York
2005,10,3188678.82,New York
2005,11,2281792.6,New York
2005,12,4156458.95,New York
2006,1,2084347.69,New York
2006,2,1653381.3,New York
2006,3,738933.04,New York
2006,4,482742.62,New York
2006,5,288065.64,New York
2006,6,737545.37,New York
2006,7,1460306.43,New York
2006,8,1537898.14,New York
2006,9,180729.06,New York
2006,10,578651.11,New York
2006,11,843097.06,New York
2006,12,1050526.53,New York
2007,1,2105574.0,New York
2007,2,3409670.0,New York
2007,3,1667160.0,New York
2007,4,1221822.0,New York
2007,5,624626.0,New York
2007,6,846558.0,New York
2007,7,886754.0,New York
2007,8,1031019.0,New York
2007,9,664610.0,New York
2007,10,363964.0,New York
2007,11,215323.0,New York
2007,12,818070.0,New York
2001,1,105092.0,Ohio
2001,2,39637.0,Ohio
2001,3,86163.0,Ohio
2001,4,114223.0,Ohio
2001,5,82292.0,Ohio
2001,6,54070.0,Ohio
2001,7,70726.0,Ohio
2001,8,71742.0,Ohio
2001,9,46252.0,Ohio
2001,10,53702.0,Ohio
2001,11,47874.0,Ohio
2001,12,33965.0,Ohio
2002,1,58916.0,Ohio
2002,2,35876.0,Ohio
2002,3,69561.0,Ohio
2002,4,55649.0,Ohio
2002,5,85368.0,Ohio
2002,6,46275.0,Ohio
2002,7,66656.0,Ohio
2002,8,54342.0,Ohio
2002,9,61657.0,Ohio
2002,10,62928.0,Ohio
2002,11,47717.0,Ohio
2002,12,36504.0,Ohio
2003,1,71110.0,Ohio
2003,2,125897.0,Ohio
2003,3,89482.0,Ohio
2003,4,93088.0,Ohio
2003,5,70134.0,Ohio
2003,6,58579.0,Ohio
2003,7,85153.0,Ohio
2003,8,95834.0,Ohio
2003,9,49091.0,Ohio
2003,10,52820.0,Ohio
2003,11,43022.0,Ohio
2003,12,53926.0,Ohio
2004,1,276628.39,Ohio
2004,2,212199.47,Ohio
2004,3,199562.1,Ohio
2004,4,206159.68,Ohio
2004,5,252554.4,Ohio
2004,6,229927.39,Ohio
2004,7,217327.29,Ohio
2004,8,206893.76,Ohio
2004,9,230995.93,Ohio
2004,10,158080.66,Ohio
2004,11,226041.28,Ohio
2004,12,226590.14,Ohio
2005,1,235472.53,Ohio
2005,2,140909.59,Ohio
2005,3,205525.36,Ohio
2005,4,223835.29,Ohio
2005,5,222013.66,Ohio
2005,6,212797.72,Ohio
2005,7,167148.07,Ohio
2005,8,234350.27,Ohio
2005,9,221954.06,Ohio
2005,10,224688.37,Ohio
2005,11,201708.52,Ohio
2005,12,286291.25,Ohio
2006,1,223213.91,Ohio
2006,2,140626.28,Ohio
2006,3,188535.61,Ohio
2006,4,195747.64,Ohio
2006,5,233834.53,Ohio
2006,6,203202.0,Ohio
2006,7,235747.16,Ohio
2006,8,203189.92,Ohio
2006,9,187303.69,Ohio
2006,10,215247.76,Ohio
2006,11,203671.69,Ohio
2006,12,205341.84,Ohio
2007,1,208155.0,Ohio
2007,2,192883.0,Ohio
2007,3,159800.0,Ohio
2007,4,184220.0,Ohio
2007,5,210907.0,Ohio
2007,6,214996.0,Ohio
2007,7,199956.0,Ohio
2007,8,163279.0,Ohio
2007,9,127242.0,Ohio
2007,10,50633.0,Ohio
2007,11,162671.0,Ohio
2007,12,223886.0,Ohio
2001,1,236870.0,Oklahoma
2001,2,7854.0,Oklahoma
2001,3,2329.0,Oklahoma
2001,4,11110.0,Oklahoma
2001,5,8521.0,Oklahoma
2001,6,6862.0,Oklahoma
2001,7,7012.0,Oklahoma
2001,8,7315.0,Oklahoma
2001,9,6440.0,Oklahoma
2001,10,3908.0,Oklahoma
2001,11,5693.0,Oklahoma
2001,12,10349.0,Oklahoma
2002,1,7935.0,Oklahoma
2002,2,7035.0,Oklahoma
2002,3,7210.0,Oklahoma
2002,4,6626.0,Oklahoma
2002,5,7980.0,Oklahoma
2002,6,3156.0,Oklahoma
2002,7,6752.0,Oklahoma
2002,8,9220.0,Oklahoma
2002,9,5968.0,Oklahoma
2002,10,12684.0,Oklahoma
2002,11,5417.0,Oklahoma
2002,12,8226.0,Oklahoma
2003,1,62142.0,Oklahoma
2003,2,78142.0,Oklahoma
2003,3,50817.0,Oklahoma
2003,4,9035.0,Oklahoma
2003,5,10343.0,Oklahoma
2003,6,10791.0,Oklahoma
2003,7,7901.0,Oklahoma
2003,8,6670.0,Oklahoma
2003,9,9048.0,Oklahoma
2003,10,6921.0,Oklahoma
2003,11,10644.0,Oklahoma
2003,12,9427.0,Oklahoma
2004,1,6841.94,Oklahoma
2004,2,5001.11,Oklahoma
2004,3,3909.11,Oklahoma
2004,4,14774.46,Oklahoma
2004,5,8312.3,Oklahoma
2004,6,9055.44,Oklahoma
2004,7,6822.1,Oklahoma
2004,8,5840.84,Oklahoma
2004,9,4523.47,Oklahoma
2004,10,7715.85,Oklahoma
2004,11,5309.85,Oklahoma
2004,12,4114.51,Oklahoma
2005,1,6401.13,Oklahoma
2005,2,5077.16,Oklahoma
2005,3,5202.4,Oklahoma
2005,4,5403.13,Oklahoma
2005,5,5631.86,Oklahoma
2005,6,6458.37,Oklahoma
2005,7,3434.99,Oklahoma
2005,8,5743.53,Oklahoma
2005,9,13728.77,Oklahoma
2005,10,4785.81,Oklahoma
2005,11,6073.72,Oklahoma
2005,12,5696.44,Oklahoma
2006,1,6855.92,Oklahoma
2006,2,7067.29,Oklahoma
2006,3,3775.39,Oklahoma
2006,4,18617.63,Oklahoma
2006,5,6542.9,Oklahoma
2006,6,1148.39,Oklahoma
2006,7,2228.39,Oklahoma
2006,8,4299.37,Oklahoma
2006,9,5942.2,Oklahoma
2006,10,4996.46,Oklahoma
2006,11,8427.38,Oklahoma
2006,12,9805.8,Oklahoma
2007,1,12214.0,Oklahoma
2007,2,9041.0,Oklahoma
2007,3,142071.0,Oklahoma
2007,4,52208.0,Oklahoma
2007,5,2745.0,Oklahoma
2007,6,9217.0,Oklahoma
2007,7,2047.0,Oklahoma
2007,8,3638.0,Oklahoma
2007,9,2398.0,Oklahoma
2007,10,10642.0,Oklahoma
2007,11,16867.0,Oklahoma
2007,12,3784.0,Oklahoma
2001,1,110456.0,Oregon
2001,2,72912.0,Oregon
2001,3,2642.0,Oregon
2001,4,556.0,Oregon
2001,5,365.0,Oregon
2001,6,2011.0,Oregon
2001,7,89.0,Oregon
2001,8,676.0,Oregon
2001,9,151.0,Oregon
2001,10,204.0,Oregon
2001,11,10681.0,Oregon
2001,12,44.0,Oregon
2002,1,1343.0,Oregon
2002,2,120.0,Oregon
2002,3,5044.0,Oregon
2002,4,2842.0,Oregon
2002,5,1504.0,Oregon
2002,6,17.0,Oregon
2002,7,3938.0,Oregon
2002,8,120.0,Oregon
2002,9,143.0,Oregon
2002,10,10.0,Oregon
2002,11,182.0,Oregon
2002,12,390.0,Oregon
2003,1,1644.0,Oregon
2003,2,38038.0,Oregon
2003,3,33293.0,Oregon
2003,4,90.0,Oregon
2003,5,4951.0,Oregon
2003,6,7426.0,Oregon
2003,7,4850.0,Oregon
2003,8,4684.0,Oregon
2003,9,3868.0,Oregon
2003,10,98.0,Oregon
2003,11,386.0,Oregon
2003,12,1180.0,Oregon
2004,1,36841.3,Oregon
2004,2,2756.52,Oregon
2004,3,73.31,Oregon
2004,4,6141.07,Oregon
2004,5,0.0,Oregon
2004,6,0.0,Oregon
2004,7,12073.0,Oregon
2004,8,2620.01,Oregon
2004,9,289.12,Oregon
2004,10,463.64,Oregon
2004,11,7408.22,Oregon
2004,12,2944.51,Oregon
2005,1,7034.64,Oregon
2005,2,5305.7,Oregon
2005,3,2875.59,Oregon
2005,4,3345.87,Oregon
2005,5,872.54,Oregon
2005,6,85.66,Oregon
2005,7,19494.86,Oregon
2005,8,1253.03,Oregon
2005,9,2804.54,Oregon
2005,10,4340.86,Oregon
2005,11,26282.58,Oregon
2005,12,42507.17,Oregon
2006,1,699.06,Oregon
2006,2,1153.3,Oregon
2006,3,3.06,Oregon
2006,4,28.87,Oregon
2006,5,2553.68,Oregon
2006,6,500.65,Oregon
2006,7,638.81,Oregon
2006,8,131.86,Oregon
2006,9,526.5,Oregon
2006,10,1433.5,Oregon
2006,11,5462.91,Oregon
2006,12,3887.06,Oregon
2007,1,1615.0,Oregon
2007,2,3814.0,Oregon
2007,3,2731.0,Oregon
2007,4,1658.0,Oregon
2007,5,1318.0,Oregon
2007,6,208.0,Oregon
2007,7,354.0,Oregon
2007,8,449.0,Oregon
2007,9,247.0,Oregon
2007,10,603.0,Oregon
2007,11,2195.0,Oregon
2007,12,699.0,Oregon
2001,1,1005652.0,Pennsylvania
2001,2,196117.0,Pennsylvania
2001,3,478840.0,Pennsylvania
2001,4,960097.0,Pennsylvania
2001,5,524322.0,Pennsylvania
2001,6,844047.0,Pennsylvania
2001,7,746634.0,Pennsylvania
2001,8,1052506.0,Pennsylvania
2001,9,212196.0,Pennsylvania
2001,10,244361.0,Pennsylvania
2001,11,181111.0,Pennsylvania
2001,12,309043.0,Pennsylvania
2002,1,189261.0,Pennsylvania
2002,2,196071.0,Pennsylvania
2002,3,401416.0,Pennsylvania
2002,4,369634.0,Pennsylvania
2002,5,171498.0,Pennsylvania
2002,6,610785.0,Pennsylvania
2002,7,1043824.0,Pennsylvania
2002,8,791909.0,Pennsylvania
2002,9,415036.0,Pennsylvania
2002,10,366706.0,Pennsylvania
2002,11,199817.0,Pennsylvania
2002,12,679095.0,Pennsylvania
2003,1,1401466.0,Pennsylvania
2003,2,1399313.0,Pennsylvania
2003,3,972076.0,Pennsylvania
2003,4,684861.0,Pennsylvania
2003,5,313335.0,Pennsylvania
2003,6,641031.0,Pennsylvania
2003,7,882450.0,Pennsylvania
2003,8,963405.0,Pennsylvania
2003,9,391686.0,Pennsylvania
2003,10,267740.0,Pennsylvania
2003,11,217751.0,Pennsylvania
2003,12,710148.0,Pennsylvania
2004,1,1623366.76,Pennsylvania
2004,2,476758.59,Pennsylvania
2004,3,726156.8,Pennsylvania
2004,4,700337.69,Pennsylvania
2004,5,805172.98,Pennsylvania
2004,6,629859.56,Pennsylvania
2004,7,724230.21,Pennsylvania
2004,8,521066.39,Pennsylvania
2004,9,173330.99,Pennsylvania
2004,10,134741.7,Pennsylvania
2004,11,188951.49,Pennsylvania
2004,12,1051495.47,Pennsylvania
2005,1,1309645.08,Pennsylvania
2005,2,415064.74,Pennsylvania
2005,3,713571.89,Pennsylvania
2005,4,191524.37,Pennsylvania
2005,5,173470.9,Pennsylvania
2005,6,920441.26,Pennsylvania
2005,7,1346322.83,Pennsylvania
2005,8,1278454.17,Pennsylvania
2005,9,818771.99,Pennsylvania
2005,10,703942.78,Pennsylvania
2005,11,289732.83,Pennsylvania
2005,12,1122158.95,Pennsylvania
2006,1,161634.69,Pennsylvania
2006,2,192377.62,Pennsylvania
2006,3,139084.41,Pennsylvania
2006,4,118953.83,Pennsylvania
2006,5,134384.11,Pennsylvania
2006,6,182567.22,Pennsylvania
2006,7,371546.81,Pennsylvania
2006,8,419433.8,Pennsylvania
2006,9,115048.28,Pennsylvania
2006,10,72289.91,Pennsylvania
2006,11,133231.65,Pennsylvania
2006,12,121430.87,Pennsylvania
2007,1,188065.0,Pennsylvania
2007,2,693684.0,Pennsylvania
2007,3,379182.0,Pennsylvania
2007,4,100254.0,Pennsylvania
2007,5,119765.0,Pennsylvania
2007,6,306172.0,Pennsylvania
2007,7,187212.0,Pennsylvania
2007,8,212288.0,Pennsylvania
2007,9,139229.0,Pennsylvania
2007,10,109700.0,Pennsylvania
2007,11,76333.0,Pennsylvania
2007,12,153160.0,Pennsylvania
2001,1,44100.0,Rhode Island
2001,2,13570.0,Rhode Island
2001,3,15780.0,Rhode Island
2001,4,15770.0,Rhode Island
2001,5,17790.0,Rhode Island
2001,6,15770.0,Rhode Island
2001,7,17620.0,Rhode Island
2001,8,21390.0,Rhode Island
2001,9,19710.0,Rhode Island
2001,10,18980.0,Rhode Island
2001,11,15010.0,Rhode Island
2001,12,19560.0,Rhode Island
2002,1,18865.0,Rhode Island
2002,2,14942.0,Rhode Island
2002,3,13239.0,Rhode Island
2002,4,12236.0,Rhode Island
2002,5,13794.0,Rhode Island
2002,6,14458.0,Rhode Island
2002,7,21363.0,Rhode Island
2002,8,16220.0,Rhode Island
2002,9,15140.0,Rhode Island
2002,10,13935.0,Rhode Island
2002,11,19850.0,Rhode Island
2002,12,17748.0,Rhode Island
2003,1,23971.0,Rhode Island
2003,2,27511.0,Rhode Island
2003,3,18555.0,Rhode Island
2003,4,14945.0,Rhode Island
2003,5,5487.0,Rhode Island
2003,6,13498.0,Rhode Island
2003,7,18683.0,Rhode Island
2003,8,19890.0,Rhode Island
2003,9,9680.0,Rhode Island
2003,10,8391.0,Rhode Island
2003,11,9458.0,Rhode Island
2003,12,15774.0,Rhode Island
2004,1,9680.14,Rhode Island
2004,2,9255.14,Rhode Island
2004,3,9255.14,Rhode Island
2004,4,9255.14,Rhode Island
2004,5,9255.14,Rhode Island
2004,6,9255.14,Rhode Island
2004,7,9255.14,Rhode Island
2004,8,9255.14,Rhode Island
2004,9,9255.14,Rhode Island
2004,10,9255.14,Rhode Island
2004,11,9255.14,Rhode Island
2004,12,9849.14,Rhode Island
2005,1,17600.85,Rhode Island
2005,2,7554.47,Rhode Island
2005,3,8584.49,Rhode Island
2005,4,5935.63,Rhode Island
2005,5,3480.06,Rhode Island
2005,6,11534.46,Rhode Island
2005,7,14022.78,Rhode Island
2005,8,16224.84,Rhode Island
2005,9,12201.45,Rhode Island
2005,10,12209.36,Rhode Island
2005,11,6089.03,Rhode Island
2005,12,16920.94,Rhode Island
2006,1,7583.67,Rhode Island
2006,2,6105.54,Rhode Island
2006,3,6153.09,Rhode Island
2006,4,5728.48,Rhode Island
2006,5,5151.92,Rhode Island
2006,6,4871.29,Rhode Island
2006,7,6300.45,Rhode Island
2006,8,5784.4,Rhode Island
2006,9,4309.11,Rhode Island
2006,10,4225.57,Rhode Island
2006,11,5224.31,Rhode Island
2006,12,6671.09,Rhode Island
2007,1,12754.0,Rhode Island
2007,2,15611.0,Rhode Island
2007,3,14479.0,Rhode Island
2007,4,6244.0,Rhode Island
2007,5,3335.0,Rhode Island
2007,6,3754.0,Rhode Island
2007,7,3612.0,Rhode Island
2007,8,3618.0,Rhode Island
2007,9,2788.0,Rhode Island
2007,10,1392.0,Rhode Island
2007,11,803.0,Rhode Island
2007,12,8926.0,Rhode Island
2001,1,133449.0,South Carolina
2001,2,62890.0,South Carolina
2001,3,92612.0,South Carolina
2001,4,77404.0,South Carolina
2001,5,37138.0,South Carolina
2001,6,27973.0,South Carolina
2001,7,42783.0,South Carolina
2001,8,91261.0,South Carolina
2001,9,16117.0,South Carolina
2001,10,31261.0,South Carolina
2001,11,31643.0,South Carolina
2001,12,19137.0,South Carolina
2002,1,50349.0,South Carolina
2002,2,43229.0,South Carolina
2002,3,84617.0,South Carolina
2002,4,71002.0,South Carolina
2002,5,50235.0,South Carolina
2002,6,97759.0,South Carolina
2002,7,67762.0,South Carolina
2002,8,47892.0,South Carolina
2002,9,54191.0,South Carolina
2002,10,40497.0,South Carolina
2002,11,39059.0,South Carolina
2002,12,80468.0,South Carolina
2003,1,136111.0,South Carolina
2003,2,139528.0,South Carolina
2003,3,63376.0,South Carolina
2003,4,49506.0,South Carolina
2003,5,62986.0,South Carolina
2003,6,96322.0,South Carolina
2003,7,53219.0,South Carolina
2003,8,58095.0,South Carolina
2003,9,43175.0,South Carolina
2003,10,62731.0,South Carolina
2003,11,67471.0,South Carolina
2003,12,93541.0,South Carolina
2004,1,166261.5,South Carolina
2004,2,148779.94,South Carolina
2004,3,130207.51,South Carolina
2004,4,57013.6,South Carolina
2004,5,95194.74,South Carolina
2004,6,150655.3,South Carolina
2004,7,119634.71,South Carolina
2004,8,91333.98,South Carolina
2004,9,99122.8,South Carolina
2004,10,129430.49,South Carolina
2004,11,95008.78,South Carolina
2004,12,122450.53,South Carolina
2005,1,113046.19,South Carolina
2005,2,86666.26,South Carolina
2005,3,99074.22,South Carolina
2005,4,68568.21,South Carolina
2005,5,88781.05,South Carolina
2005,6,70509.26,South Carolina
2005,7,115444.59,South Carolina
2005,8,146154.84,South Carolina
2005,9,69669.69,South Carolina
2005,10,21952.27,South Carolina
2005,11,24702.22,South Carolina
2005,12,87165.77,South Carolina
2006,1,32691.51,South Carolina
2006,2,40948.43,South Carolina
2006,3,27568.68,South Carolina
2006,4,25727.33,South Carolina
2006,5,25456.21,South Carolina
2006,6,25720.91,South Carolina
2006,7,29797.91,South Carolina
2006,8,66017.17,South Carolina
2006,9,31653.92,South Carolina
2006,10,28488.59,South Carolina
2006,11,23212.94,South Carolina
2006,12,35676.58,South Carolina
2007,1,47887.0,South Carolina
2007,2,42634.0,South Carolina
2007,3,21416.0,South Carolina
2007,4,20932.0,South Carolina
2007,5,21704.0,South Carolina
2007,6,20282.0,South Carolina
2007,7,31724.0,South Carolina
2007,8,97407.0,South Carolina
2007,9,40084.0,South Carolina
2007,10,31077.0,South Carolina
2007,11,20514.0,South Carolina
2007,12,18404.0,South Carolina
2001,1,49116.0,South Dakota
2001,2,25400.0,South Dakota
2001,3,3303.0,South Dakota
2001,4,3667.0,South Dakota
2001,5,7954.0,South Dakota
2001,6,5230.0,South Dakota
2001,7,1961.0,South Dakota
2001,8,5393.0,South Dakota
2001,9,985.0,South Dakota
2001,10,1418.0,South Dakota
2001,11,1860.0,South Dakota
2001,12,735.0,South Dakota
2002,1,660.0,South Dakota
2002,2,1996.0,South Dakota
2002,3,1008.0,South Dakota
2002,4,1027.0,South Dakota
2002,5,2098.0,South Dakota
2002,6,880.0,South Dakota
2002,7,3661.0,South Dakota
2002,8,1891.0,South Dakota
2002,9,1089.0,South Dakota
2002,10,2215.0,South Dakota
2002,11,1311.0,South Dakota
2002,12,263.0,South Dakota
2003,1,2812.0,South Dakota
2003,2,5114.0,South Dakota
2003,3,3966.0,South Dakota
2003,4,2458.0,South Dakota
2003,5,666.0,South Dakota
2003,6,1622.0,South Dakota
2003,7,3757.0,South Dakota
2003,8,4083.0,South Dakota
2003,9,2785.0,South Dakota
2003,10,1626.0,South Dakota
2003,11,2364.0,South Dakota
2003,12,11789.0,South Dakota
2004,1,32809.45,South Dakota
2004,2,522.81,South Dakota
2004,3,371.41,South Dakota
2004,4,880.91,South Dakota
2004,5,364.44,South Dakota
2004,6,2173.82,South Dakota
2004,7,6213.28,South Dakota
2004,8,626.01,South Dakota
2004,9,1371.45,South Dakota
2004,10,1419.58,South Dakota
2004,11,421.78,South Dakota
2004,12,8587.0,South Dakota
2005,1,3411.98,South Dakota
2005,2,1202.47,South Dakota
2005,3,1220.77,South Dakota
2005,4,1562.59,South Dakota
2005,5,2490.59,South Dakota
2005,6,24064.93,South Dakota
2005,7,4975.15,South Dakota
2005,8,3082.14,South Dakota
2005,9,1803.37,South Dakota
2005,10,2290.72,South Dakota
2005,11,2118.35,South Dakota
2005,12,3736.02,South Dakota
2006,1,1499.01,South Dakota
2006,2,2281.84,South Dakota
2006,3,2697.12,South Dakota
2006,4,1293.26,South Dakota
2006,5,1195.37,South Dakota
2006,6,1869.16,South Dakota
2006,7,1559.68,South Dakota
2006,8,1576.47,South Dakota
2006,9,1492.43,South Dakota
2006,10,867.24,South Dakota
2006,11,1253.15,South Dakota
2006,12,1193.39,South Dakota
2007,1,39700.0,South Dakota
2007,2,65862.0,South Dakota
2007,3,623.0,South Dakota
2007,4,723.0,South Dakota
2007,5,683.0,South Dakota
2007,6,537.0,South Dakota
2007,7,23.0,South Dakota
2007,8,401.0,South Dakota
2007,9,88.0,South Dakota
2007,10,25.0,South Dakota
2007,11,12392.0,South Dakota
2007,12,18656.0,South Dakota
2001,1,455398.0,Tennessee
2001,2,56386.0,Tennessee
2001,3,42483.0,Tennessee
2001,4,46591.0,Tennessee
2001,5,93160.0,Tennessee
2001,6,55903.0,Tennessee
2001,7,23033.0,Tennessee
2001,8,18536.0,Tennessee
2001,9,11941.0,Tennessee
2001,10,51794.0,Tennessee
2001,11,18617.0,Tennessee
2001,12,36507.0,Tennessee
2002,1,53906.0,Tennessee
2002,2,30556.0,Tennessee
2002,3,106811.0,Tennessee
2002,4,23349.0,Tennessee
2002,5,33860.0,Tennessee
2002,6,59265.0,Tennessee
2002,7,34787.0,Tennessee
2002,8,17859.0,Tennessee
2002,9,26781.0,Tennessee
2002,10,32544.0,Tennessee
2002,11,24290.0,Tennessee
2002,12,43189.0,Tennessee
2003,1,93870.0,Tennessee
2003,2,238635.0,Tennessee
2003,3,85690.0,Tennessee
2003,4,29200.0,Tennessee
2003,5,112531.0,Tennessee
2003,6,138684.0,Tennessee
2003,7,32587.0,Tennessee
2003,8,31577.0,Tennessee
2003,9,21029.0,Tennessee
2003,10,16257.0,Tennessee
2003,11,43002.0,Tennessee
2003,12,40227.0,Tennessee
2004,1,38315.49,Tennessee
2004,2,25101.7,Tennessee
2004,3,22102.07,Tennessee
2004,4,28135.34,Tennessee
2004,5,31581.13,Tennessee
2004,6,24986.05,Tennessee
2004,7,21698.78,Tennessee
2004,8,31448.99,Tennessee
2004,9,24966.97,Tennessee
2004,10,19798.04,Tennessee
2004,11,27133.19,Tennessee
2004,12,38559.68,Tennessee
2005,1,64833.26,Tennessee
2005,2,25710.25,Tennessee
2005,3,25315.24,Tennessee
2005,4,30211.52,Tennessee
2005,5,19979.75,Tennessee
2005,6,17491.46,Tennessee
2005,7,28496.09,Tennessee
2005,8,22225.35,Tennessee
2005,9,51832.27,Tennessee
2005,10,38998.73,Tennessee
2005,11,31305.91,Tennessee
2005,12,69478.42,Tennessee
2006,1,32145.98,Tennessee
2006,2,16842.98,Tennessee
2006,3,12455.34,Tennessee
2006,4,35745.34,Tennessee
2006,5,17438.5,Tennessee
2006,6,14804.58,Tennessee
2006,7,22497.68,Tennessee
2006,8,20875.35,Tennessee
2006,9,25538.01,Tennessee
2006,10,33274.29,Tennessee
2006,11,32511.05,Tennessee
2006,12,16596.53,Tennessee
2007,1,31229.0,Tennessee
2007,2,22817.0,Tennessee
2007,3,19013.0,Tennessee
2007,4,43074.0,Tennessee
2007,5,28721.0,Tennessee
2007,6,33680.0,Tennessee
