Year,Month,State,TAVG
2005,10,Indiana,55.32
2005,11,Indiana,44.668
2005,12,Indiana,26.108
2006,1,Indiana,38.68
2006,2,Indiana,31.164
2006,3,Indiana,40.1
2006,4,Indiana,55.564
2006,5,Indiana,60.216
2006,6,Indiana,70.124
2006,7,Indiana,75.64
2006,8,Indiana,73.964
2006,9,Indiana,62.896
2006,10,Indiana,51.24
2006,11,Indiana,43.82
2006,12,Indiana,36.936
2007,1,Indiana,32.032
2007,2,Indiana,19.468
2007,3,Indiana,46.424
2007,4,Indiana,49.64
2007,5,Indiana,66.34400000000001
2007,6,Indiana,72.408
2007,7,Indiana,71.976
2007,8,Indiana,77.156
2007,9,Indiana,69.34
2007,10,Indiana,60.228
2007,11,Indiana,41.708
2007,12,Indiana,32.332
2008,1,Indiana,27.8
2008,2,Indiana,27.976
2008,3,Indiana,38.472
2008,4,Indiana,52.084
2008,5,Indiana,58.056
2008,6,Indiana,72.316
2008,7,Indiana,73.036
2008,8,Indiana,70.728
2008,9,Indiana,67.16
2008,10,Indiana,53.028
2008,11,Indiana,40.372
2008,12,Indiana,28.708
2009,1,Indiana,20.036
2009,2,Indiana,31.268
2009,3,Indiana,43.376
2009,4,Indiana,51.484
2009,5,Indiana,62.2
2009,6,Indiana,71.66
2009,7,Indiana,69.16
2009,8,Indiana,70.428
2009,9,Indiana,65.272
2009,10,Indiana,50.436
2009,11,Indiana,46.076
2009,12,Indiana,29.628
2010,1,Indiana,23.1
2010,2,Indiana,24.588
2010,3,Indiana,43.156
2010,4,Indiana,57.54
2010,5,Indiana,64.248
2010,6,Indiana,74.484
2010,7,Indiana,76.408
2010,8,Indiana,75.788
2010,9,Indiana,67.744
2010,10,Indiana,55.932
2010,11,Indiana,42.664
2010,12,Indiana,23.808
2000,1,Iowa,22.944
2000,2,Iowa,32.86
2000,3,Iowa,43.444
2000,4,Iowa,49.763999999999996
2000,5,Iowa,63.184
2000,6,Iowa,68.208
2000,7,Iowa,72.536
2000,8,Iowa,73.308
2000,9,Iowa,65.052
2000,10,Iowa,55.516
2000,11,Iowa,33.108
2000,12,Iowa,10.676
2001,1,Iowa,21.068
2001,2,Iowa,19.724
2001,3,Iowa,30.844
2001,4,Iowa,53.4
2001,5,Iowa,61.496
2001,6,Iowa,68.288
2001,7,Iowa,75.404
2001,8,Iowa,73.116
2001,9,Iowa,61.684
2001,10,Iowa,50.628
2001,11,Iowa,48.388
2001,12,Iowa,31.392
2002,1,Iowa,29.22
2002,2,Iowa,29.94
2002,3,Iowa,31.752
2002,4,Iowa,48.836
2002,5,Iowa,57.1
2002,6,Iowa,72.648
2002,7,Iowa,76.684
2002,8,Iowa,71.42
2002,9,Iowa,65.928
2002,10,Iowa,47.264
2002,11,Iowa,35.664
2002,12,Iowa,29.456
2003,1,Iowa,19.592
2003,2,Iowa,20.832
2003,3,Iowa,35.24
2003,4,Iowa,50.796
2003,5,Iowa,58.508
2003,6,Iowa,67.592
2003,7,Iowa,73.552
2003,8,Iowa,75.016
2003,9,Iowa,61.652
2003,10,Iowa,52.852
2003,11,Iowa,37.147999999999996
2003,12,Iowa,29.348
2004,1,Iowa,18.576
2004,2,Iowa,23.424
2004,3,Iowa,41.224000000000004
2004,4,Iowa,51.368
2004,5,Iowa,61.608000000000004
2004,6,Iowa,67.472
2004,7,Iowa,71.032
2004,8,Iowa,66.8
2004,9,Iowa,66.748
2004,10,Iowa,52.392
2004,11,Iowa,41.224
2004,12,Iowa,27.156
2005,1,Iowa,19.944
2005,2,Iowa,31.368
2005,3,Iowa,36.484
2005,4,Iowa,53.512
2005,5,Iowa,58.216
2005,6,Iowa,73.08
2005,7,Iowa,75.144
2005,8,Iowa,72.22
2005,9,Iowa,67.948
2005,10,Iowa,52.82
2005,11,Iowa,40.092
2005,12,Iowa,20.24
2006,1,Iowa,32.76
2006,2,Iowa,25.472
2006,3,Iowa,36.772
2006,4,Iowa,54.064
2006,5,Iowa,60.684
2006,6,Iowa,70.216
2006,7,Iowa,76.16
2006,8,Iowa,72.816
2006,9,Iowa,60.756
2006,10,Iowa,48.428
2006,11,Iowa,40.3
2006,12,Iowa,31.708
2007,1,Iowa,22.448
2007,2,Iowa,15.959999999999999
2007,3,Iowa,42.288
2007,4,Iowa,46.876
2007,5,Iowa,65.04
2007,6,Iowa,70.528
2007,7,Iowa,73.688
2007,8,Iowa,74.928
2007,9,Iowa,65.24
2007,10,Iowa,56.36
2007,11,Iowa,38.096000000000004
2007,12,Iowa,20.952
2008,1,Iowa,17.552
2008,2,Iowa,17.724
2008,3,Iowa,33.456
2008,4,Iowa,46.744
2008,5,Iowa,57.628
2008,6,Iowa,69.788
2008,7,Iowa,73.236
2008,8,Iowa,70.256
2008,9,Iowa,63.992
2008,10,Iowa,51.0
2008,11,Iowa,37.652
2008,12,Iowa,18.656
2009,1,Iowa,13.812
2009,2,Iowa,27.004
2009,3,Iowa,37.884
2009,4,Iowa,47.02
2009,5,Iowa,59.936
2009,6,Iowa,69.188
2009,7,Iowa,68.056
2009,8,Iowa,68.604
2009,9,Iowa,63.396
2009,10,Iowa,45.02
2009,11,Iowa,43.38
2009,12,Iowa,20.244
2010,1,Iowa,13.208
2010,2,Iowa,17.228
2010,3,Iowa,37.892
2010,4,Iowa,54.84
2010,5,Iowa,59.948
2010,6,Iowa,71.184
2010,7,Iowa,74.784
2010,8,Iowa,74.604
2010,9,Iowa,63.42
2010,10,Iowa,54.236
2010,11,Iowa,38.332
2010,12,Iowa,19.568
2000,1,Kansas,32.816
2000,2,Kansas,40.036
2000,3,Kansas,45.824
2000,4,Kansas,53.48
2000,5,Kansas,66.408
2000,6,Kansas,71.964
2000,7,Kansas,79.2
2000,8,Kansas,83.028
2000,9,Kansas,71.324
2000,10,Kansas,59.064
2000,11,Kansas,36.44
2000,12,Kansas,23.504
2001,1,Kansas,30.264
2001,2,Kansas,29.444
2001,3,Kansas,40.296
2001,4,Kansas,58.28
2001,5,Kansas,65.532
2001,6,Kansas,72.56
2001,7,Kansas,82.744
2001,8,Kansas,78.976
2001,9,Kansas,67.764
2001,10,Kansas,55.976
2001,11,Kansas,49.252
2001,12,Kansas,36.748
2002,1,Kansas,33.396
2002,2,Kansas,35.132
2002,3,Kansas,38.492
2002,4,Kansas,56.04
2002,5,Kansas,61.8
2002,6,Kansas,76.66
2002,7,Kansas,80.848
2002,8,Kansas,78.38
2002,9,Kansas,70.644
2002,10,Kansas,50.668
2002,11,Kansas,42.056
2002,12,Kansas,35.147999999999996
2003,1,Kansas,30.776
2003,2,Kansas,30.5
2003,3,Kansas,43.472
2003,4,Kansas,55.628
2003,5,Kansas,62.7
2003,6,Kansas,70.4
2003,7,Kansas,81.464
2003,8,Kansas,80.208
2003,9,Kansas,64.876
2003,10,Kansas,57.568
2003,11,Kansas,41.916
2003,12,Kansas,34.676
2004,1,Kansas,29.252
2004,2,Kansas,30.336
2004,3,Kansas,48.06
2004,4,Kansas,54.32
2004,5,Kansas,66.604
2004,6,Kansas,70.912
2004,7,Kansas,75.28
2004,8,Kansas,72.496
2004,9,Kansas,70.72
2004,10,Kansas,57.696
2004,11,Kansas,44.108
2004,12,Kansas,34.664
2005,1,Kansas,29.152
2005,2,Kansas,38.484
2005,3,Kansas,43.688
2005,4,Kansas,54.768
2005,5,Kansas,63.54
2005,6,Kansas,74.688
2005,7,Kansas,78.836
2005,8,Kansas,77.20400000000001
2005,9,Kansas,72.212
2005,10,Kansas,57.336
2005,11,Kansas,45.98
2005,12,Kansas,29.68
2006,1,Kansas,40.356
2006,2,Kansas,33.403999999999996
2006,3,Kansas,44.028
2006,4,Kansas,58.792
2006,5,Kansas,65.468
2006,6,Kansas,75.572
2006,7,Kansas,81.324
2006,8,Kansas,78.932
2006,9,Kansas,64.404
2006,10,Kansas,54.496
2006,11,Kansas,43.616
2006,12,Kansas,35.24
2007,1,Kansas,26.512
2007,2,Kansas,29.084
2007,3,Kansas,51.76
2007,4,Kansas,50.46
2007,5,Kansas,65.93599999999999
2007,6,Kansas,72.3
2007,7,Kansas,78.088
2007,8,Kansas,81.396
2007,9,Kansas,70.268
2007,10,Kansas,58.84
2007,11,Kansas,43.78
2007,12,Kansas,28.268
2008,1,Kansas,28.84
2008,2,Kansas,30.812
2008,3,Kansas,42.312
2008,4,Kansas,49.916
2008,5,Kansas,62.696
2008,6,Kansas,73.612
2008,7,Kansas,78.336
2008,8,Kansas,75.028
2008,9,Kansas,66.364
2008,10,Kansas,54.824
2008,11,Kansas,44.028
2008,12,Kansas,28.928
2009,1,Kansas,29.812
2009,2,Kansas,38.596000000000004
2009,3,Kansas,43.036
2009,4,Kansas,51.076
2009,5,Kansas,62.903999999999996
2009,6,Kansas,73.916
2009,7,Kansas,75.008
2009,8,Kansas,73.956
2009,9,Kansas,64.904
2009,10,Kansas,48.436
2009,11,Kansas,47.072
2009,12,Kansas,25.528
2010,1,Kansas,25.216
2010,2,Kansas,28.536
2010,3,Kansas,43.024
2010,4,Kansas,57.772
2010,5,Kansas,62.028
2010,6,Kansas,76.812
2010,7,Kansas,79.5
2010,8,Kansas,79.596
2010,9,Kansas,70.124
2010,10,Kansas,58.52
2010,11,Kansas,42.932
2010,12,Kansas,30.868
2000,1,Kentucky,33.232
2000,2,Kentucky,42.808
2000,3,Kentucky,49.788000000000004
2000,4,Kentucky,53.972
2000,5,Kentucky,67.1
2000,6,Kentucky,73.472
2000,7,Kentucky,74.696
2000,8,Kentucky,74.724
2000,9,Kentucky,67.404
2000,10,Kentucky,59.94
2000,11,Kentucky,44.224000000000004
2000,12,Kentucky,26.772
2001,1,Kentucky,31.88
2001,2,Kentucky,41.416
2001,3,Kentucky,41.368
2001,4,Kentucky,59.904
2001,5,Kentucky,66.5
2001,6,Kentucky,71.672
2001,7,Kentucky,76.352
2001,8,Kentucky,77.116
2001,9,Kentucky,66.732
2001,10,Kentucky,56.2
2001,11,Kentucky,51.316
2001,12,Kentucky,41.96
2002,1,Kentucky,38.244
2002,2,Kentucky,38.664
2002,3,Kentucky,45.488
2002,4,Kentucky,58.72
2002,5,Kentucky,62.284
2002,6,Kentucky,74.928
2002,7,Kentucky,79.012
2002,8,Kentucky,77.856
2002,9,Kentucky,71.932
2002,10,Kentucky,57.524
2002,11,Kentucky,44.156
2002,12,Kentucky,36.524
2003,1,Kentucky,28.608
2003,2,Kentucky,33.416
2003,3,Kentucky,48.952
2003,4,Kentucky,57.908
2003,5,Kentucky,64.608
2003,6,Kentucky,69.168
2003,7,Kentucky,76.02
2003,8,Kentucky,76.364
2003,9,Kentucky,66.532
2003,10,Kentucky,57.304
2003,11,Kentucky,51.2
2003,12,Kentucky,37.112
2004,1,Kentucky,33.276
2004,2,Kentucky,37.068
2004,3,Kentucky,49.128
2004,4,Kentucky,56.072
2004,5,Kentucky,69.876
2004,6,Kentucky,72.62
2004,7,Kentucky,74.8
2004,8,Kentucky,71.696
2004,9,Kentucky,69.52
2004,10,Kentucky,60.264
2004,11,Kentucky,50.792
2004,12,Kentucky,36.528
2005,1,Kentucky,38.96
2005,2,Kentucky,40.892
2005,3,Kentucky,42.496
2005,4,Kentucky,57.296
2005,5,Kentucky,62.512
2005,6,Kentucky,74.30799999999999
2005,7,Kentucky,77.748
2005,8,Kentucky,78.412
2005,9,Kentucky,71.932
2005,10,Kentucky,58.356
2005,11,Kentucky,48.756
2005,12,Kentucky,33.312
2006,1,Kentucky,43.524
2006,2,Kentucky,36.0
2006,3,Kentucky,45.616
2006,4,Kentucky,60.38
2006,5,Kentucky,62.972
2006,6,Kentucky,72.028
2006,7,Kentucky,76.972
2006,8,Kentucky,77.52
2006,9,Kentucky,65.376
2006,10,Kentucky,54.452
2006,11,Kentucky,47.464
2006,12,Kentucky,41.688
2007,1,Kentucky,38.0
2007,2,Kentucky,28.956
2007,3,Kentucky,52.932
2007,4,Kentucky,53.636
2007,5,Kentucky,68.06
2007,6,Kentucky,74.012
2007,7,Kentucky,74.592
2007,8,Kentucky,81.044
2007,9,Kentucky,72.108
2007,10,Kentucky,62.744
2007,11,Kentucky,45.996
2007,12,Kentucky,40.839999999999996
2008,1,Kentucky,32.844
2008,2,Kentucky,36.996
2008,3,Kentucky,44.804
2008,4,Kentucky,55.848
2008,5,Kentucky,62.1
2008,6,Kentucky,74.768
2008,7,Kentucky,75.548
2008,8,Kentucky,73.736
2008,9,Kentucky,71.28
2008,10,Kentucky,56.516
2008,11,Kentucky,43.092
2008,12,Kentucky,36.624
2009,1,Kentucky,30.04
2009,2,Kentucky,38.06
2009,3,Kentucky,47.604
2009,4,Kentucky,55.708
2009,5,Kentucky,64.952
2009,6,Kentucky,74.104
2009,7,Kentucky,71.868
2009,8,Kentucky,73.844
2009,9,Kentucky,69.024
2009,10,Kentucky,53.772
2009,11,Kentucky,49.147999999999996
2009,12,Kentucky,35.528
2010,1,Kentucky,29.588
2010,2,Kentucky,30.424
2010,3,Kentucky,46.08
2010,4,Kentucky,59.608
2010,5,Kentucky,67.18
2010,6,Kentucky,77.4
2010,7,Kentucky,78.38
2010,8,Kentucky,78.504
2010,9,Kentucky,70.044
2010,10,Kentucky,58.244
2010,11,Kentucky,47.164
2010,12,Kentucky,28.964
2000,1,Louisiana,52.568
2000,2,Louisiana,57.064
2000,3,Louisiana,63.332
2000,4,Louisiana,64.808
2000,5,Louisiana,76.568
2000,6,Louisiana,79.80799999999999
2000,7,Louisiana,83.2
2000,8,Louisiana,84.432
2000,9,Louisiana,77.848
2000,10,Louisiana,67.664
2000,11,Louisiana,55.192
2000,12,Louisiana,43.28
2001,1,Louisiana,45.428
2001,2,Louisiana,56.804
2001,3,Louisiana,55.312
2001,4,Louisiana,69.904
2001,5,Louisiana,74.372
2001,6,Louisiana,78.056
2001,7,Louisiana,82.076
2001,8,Louisiana,81.264
2001,9,Louisiana,75.408
2001,10,Louisiana,64.448
2001,11,Louisiana,61.512
2001,12,Louisiana,53.952
2002,1,Louisiana,50.94
2002,2,Louisiana,48.812
2002,3,Louisiana,57.948
2002,4,Louisiana,69.452
2002,5,Louisiana,73.78
2002,6,Louisiana,78.784
2002,7,Louisiana,82.116
2002,8,Louisiana,81.396
2002,9,Louisiana,78.552
2002,10,Louisiana,69.48
2002,11,Louisiana,55.204
2002,12,Louisiana,50.336
2003,1,Louisiana,44.976
2003,2,Louisiana,50.232
2003,3,Louisiana,58.556
2003,4,Louisiana,66.464
2003,5,Louisiana,76.316
2003,6,Louisiana,79.508
2003,7,Louisiana,81.292
2003,8,Louisiana,82.42
2003,9,Louisiana,75.968
2003,10,Louisiana,67.67999999999999
2003,11,Louisiana,61.972
2003,12,Louisiana,49.208
2004,1,Louisiana,50.04
2004,2,Louisiana,49.076
2004,3,Louisiana,63.304
2004,4,Louisiana,65.792
2004,5,Louisiana,73.764
2004,6,Louisiana,79.18
2004,7,Louisiana,81.288
2004,8,Louisiana,79.636
2004,9,Louisiana,77.83200000000001
2004,10,Louisiana,74.052
2004,11,Louisiana,62.124
2004,12,Louisiana,49.44
2005,1,Louisiana,53.528
2005,2,Louisiana,54.856
2005,3,Louisiana,57.452
2005,4,Louisiana,65.292
2005,5,Louisiana,72.264
2005,6,Louisiana,80.036
2005,7,Louisiana,82.596
2005,8,Louisiana,83.34
2005,9,Louisiana,81.19200000000001
2005,10,Louisiana,67.856
2005,11,Louisiana,60.532000000000004
2005,12,Louisiana,48.676
2006,1,Louisiana,55.056
2006,2,Louisiana,50.38
2006,3,Louisiana,61.391999999999996
2006,4,Louisiana,70.908
2006,5,Louisiana,73.888
2006,6,Louisiana,80.028
2006,7,Louisiana,82.024
2006,8,Louisiana,83.62
2006,9,Louisiana,75.86
2006,10,Louisiana,67.956
2006,11,Louisiana,57.44
2006,12,Louisiana,51.624
2007,1,Louisiana,49.232
2007,2,Louisiana,50.14
2007,3,Louisiana,63.147999999999996
2007,4,Louisiana,63.876
2007,5,Louisiana,73.656
2007,6,Louisiana,79.932
2007,7,Louisiana,79.956
2007,8,Louisiana,83.976
2007,9,Louisiana,78.44
2007,10,Louisiana,68.932
2007,11,Louisiana,59.172
2007,12,Louisiana,54.52
2008,1,Louisiana,47.86
2008,2,Louisiana,54.796
2008,3,Louisiana,59.904
2008,4,Louisiana,66.084
2008,5,Louisiana,73.764
2008,6,Louisiana,80.964
2008,7,Louisiana,82.928
2008,8,Louisiana,81.176
2008,9,Louisiana,75.22
2008,10,Louisiana,65.608
2008,11,Louisiana,56.252
2008,12,Louisiana,52.172
2009,1,Louisiana,50.06
2009,2,Louisiana,54.904
2009,3,Louisiana,59.804
2009,4,Louisiana,65.188
2009,5,Louisiana,73.912
2009,6,Louisiana,81.14
2009,7,Louisiana,82.26
2009,8,Louisiana,81.02
2009,9,Louisiana,77.088
2009,10,Louisiana,66.424
2009,11,Louisiana,57.812
2009,12,Louisiana,46.984
2010,1,Louisiana,44.848
2010,2,Louisiana,43.804
2010,3,Louisiana,54.4
2010,4,Louisiana,66.94
2010,5,Louisiana,76.8
2010,6,Louisiana,83.264
2010,7,Louisiana,83.124
2010,8,Louisiana,84.9
2010,9,Louisiana,79.556
2010,10,Louisiana,68.296
2010,11,Louisiana,58.42
2010,12,Louisiana,47.248
2000,1,Maine,14.672
2000,2,Maine,18.48
2000,3,Maine,32.868
2000,4,Maine,39.596000000000004
2000,5,Maine,49.932
2000,6,Maine,60.2
2000,7,Maine,63.484
2000,8,Maine,63.519999999999996
2000,9,Maine,55.46
2000,10,Maine,45.156
2000,11,Maine,36.232
2000,12,Maine,19.052
2001,1,Maine,13.916
2001,2,Maine,16.419999999999998
2001,3,Maine,24.564
2001,4,Maine,38.504
2001,5,Maine,54.672
2001,6,Maine,63.572
2001,7,Maine,64.536
2001,8,Maine,67.444
2001,9,Maine,58.404
2001,10,Maine,47.356
2001,11,Maine,37.764
2001,12,Maine,29.048
2002,1,Maine,21.392
2002,2,Maine,20.1
2002,3,Maine,27.656
2002,4,Maine,40.524
2002,5,Maine,49.388
2002,6,Maine,58.892
2002,7,Maine,65.916
2002,8,Maine,67.036
2002,9,Maine,59.652
2002,10,Maine,42.256
2002,11,Maine,31.3
2002,12,Maine,21.404
2003,1,Maine,9.82
2003,2,Maine,12.28
2003,3,Maine,24.688
2003,4,Maine,36.384
2003,5,Maine,50.096000000000004
2003,6,Maine,61.58
2003,7,Maine,66.612
2003,8,Maine,66.636
2003,9,Maine,58.944
2003,10,Maine,45.2
2003,11,Maine,36.152
2003,12,Maine,23.844
2004,1,Maine,7.328
2004,2,Maine,18.896
2004,3,Maine,29.044
2004,4,Maine,40.064
2004,5,Maine,52.52
2004,6,Maine,58.156
2004,7,Maine,65.14
2004,8,Maine,65.192
2004,9,Maine,56.784
2004,10,Maine,46.068
2004,11,Maine,34.36
2004,12,Maine,20.344
2005,1,Maine,12.308
2005,2,Maine,19.408
2005,3,Maine,25.172
2005,4,Maine,41.656
2005,5,Maine,47.716
2005,6,Maine,63.588
2005,7,Maine,67.212
2005,8,Maine,65.828
2005,9,Maine,59.392
2005,10,Maine,47.68
2005,11,Maine,35.98
2005,12,Maine,22.572
2006,1,Maine,23.144
2006,2,Maine,19.956
2006,3,Maine,29.256
2006,4,Maine,42.784
2006,5,Maine,53.56
2006,6,Maine,63.836
2006,7,Maine,69.596
2006,8,Maine,62.647999999999996
2006,9,Maine,56.788
2006,10,Maine,45.332
2006,11,Maine,39.492
2006,12,Maine,28.972
2007,1,Maine,18.1
2007,2,Maine,12.192
2007,3,Maine,26.608
2007,4,Maine,37.764
2007,5,Maine,52.068
2007,6,Maine,61.764
2007,7,Maine,65.024
2007,8,Maine,63.9
2007,9,Maine,57.932
2007,10,Maine,50.012
2007,11,Maine,33.152
2007,12,Maine,18.956
2008,1,Maine,19.596
2008,2,Maine,18.952
2008,3,Maine,24.092
2008,4,Maine,42.1
2008,5,Maine,51.052
2008,6,Maine,61.903999999999996
2008,7,Maine,68.124
2008,8,Maine,63.832
2008,9,Maine,56.972
2008,10,Maine,44.732
2008,11,Maine,35.724
2008,12,Maine,21.82
2009,1,Maine,9.236
2009,2,Maine,19.104
2009,3,Maine,26.556
2009,4,Maine,42.684
2009,5,Maine,51.912
2009,6,Maine,59.168
2009,7,Maine,63.624
2009,8,Maine,66.72
2009,9,Maine,55.528
2009,10,Maine,42.192
2009,11,Maine,39.36
2009,12,Maine,23.112000000000002
2010,1,Maine,21.12
2010,2,Maine,25.34
2010,3,Maine,35.648
2010,4,Maine,45.756
2010,5,Maine,55.316
2010,6,Maine,61.572
2010,7,Maine,69.824
2010,8,Maine,65.968
2010,9,Maine,59.204
2010,10,Maine,46.068
2010,11,Maine,35.824
2010,12,Maine,24.588
2000,1,Maryland,32.252
2000,2,Maryland,38.788
2000,3,Maryland,47.952
2000,4,Maryland,52.864
2000,5,Maryland,64.892
2000,6,Maryland,71.988
2000,7,Maryland,71.324
2000,8,Maryland,72.476
2000,9,Maryland,65.532
2000,10,Maryland,57.144
2000,11,Maryland,42.664
2000,12,Maryland,28.384
2001,1,Maryland,32.02
2001,2,Maryland,37.888
2001,3,Maryland,39.824
2001,4,Maryland,54.768
2001,5,Maryland,62.328
2001,6,Maryland,71.672
2001,7,Maryland,71.784
2001,8,Maryland,75.696
2001,9,Maryland,65.52
2001,10,Maryland,56.296
2001,11,Maryland,50.824
2001,12,Maryland,41.908
2002,1,Maryland,38.74
2002,2,Maryland,39.576
2002,3,Maryland,45.152
2002,4,Maryland,56.404
2002,5,Maryland,61.804
2002,6,Maryland,72.948
2002,7,Maryland,77.22
2002,8,Maryland,76.548
2002,9,Maryland,69.312
2002,10,Maryland,55.688
2002,11,Maryland,44.152
2002,12,Maryland,33.588
2003,1,Maryland,27.912
2003,2,Maryland,30.472
2003,3,Maryland,44.228
2003,4,Maryland,52.9
2003,5,Maryland,59.824
2003,6,Maryland,69.29599999999999
2003,7,Maryland,74.948
2003,8,Maryland,75.572
2003,9,Maryland,67.128
2003,10,Maryland,54.224000000000004
2003,11,Maryland,50.42
2003,12,Maryland,35.98
2004,1,Maryland,27.724
2004,2,Maryland,33.788
2004,3,Maryland,45.452
2004,4,Maryland,54.024
2004,5,Maryland,69.044
2004,6,Maryland,70.388
2004,7,Maryland,74.936
2004,8,Maryland,73.068
2004,9,Maryland,68.348
2004,10,Maryland,55.26
2004,11,Maryland,48.304
2004,12,Maryland,36.86
2005,1,Maryland,33.316
2005,2,Maryland,36.028
2005,3,Maryland,38.832
2005,4,Maryland,54.056
2005,5,Maryland,58.08
2005,6,Maryland,72.484
2005,7,Maryland,77.392
2005,8,Maryland,76.892
2005,9,Maryland,71.196
2005,10,Maryland,57.564
2005,11,Maryland,48.448
2005,12,Maryland,32.972
2006,1,Maryland,40.844
2006,2,Maryland,36.052
2006,3,Maryland,43.972
2006,4,Maryland,56.112
2006,5,Maryland,61.656
2006,6,Maryland,70.98
2006,7,Maryland,77.612
2006,8,Maryland,76.576
2006,9,Maryland,64.876
2006,10,Maryland,54.164
2006,11,Maryland,48.468
2006,12,Maryland,42.264
2007,1,Maryland,37.86
2007,2,Maryland,27.64
2007,3,Maryland,44.224
2007,4,Maryland,50.268
2007,5,Maryland,63.828
2007,6,Maryland,71.856
2007,7,Maryland,74.896
2007,8,Maryland,76.048
2007,9,Maryland,69.004
2007,10,Maryland,62.44
2007,11,Maryland,44.996
2007,12,Maryland,37.403999999999996
2008,1,Maryland,35.02
2008,2,Maryland,35.576
2008,3,Maryland,43.916
2008,4,Maryland,55.24
2008,5,Maryland,59.436
2008,6,Maryland,73.536
2008,7,Maryland,74.884
2008,8,Maryland,72.028
2008,9,Maryland,68.32
2008,10,Maryland,53.916
2008,11,Maryland,43.88
2008,12,Maryland,37.876
2009,1,Maryland,28.66
2009,2,Maryland,36.0
2009,3,Maryland,42.34
2009,4,Maryland,53.392
2009,5,Maryland,62.496
2009,6,Maryland,70.17999999999999
2009,7,Maryland,72.69200000000001
2009,8,Maryland,75.288
2009,9,Maryland,66.272
2009,10,Maryland,54.524
2009,11,Maryland,49.008
2009,12,Maryland,34.356
2010,1,Maryland,31.36
2010,2,Maryland,29.752
2010,3,Maryland,46.788
2010,4,Maryland,56.82
2010,5,Maryland,64.888
2010,6,Maryland,75.104
2010,7,Maryland,77.98
2010,8,Maryland,75.54
2010,9,Maryland,69.624
2010,10,Maryland,57.108
2010,11,Maryland,45.108
2010,12,Maryland,29.864
2000,1,Massachusetts,25.108
2000,2,Massachusetts,31.432
2000,3,Massachusetts,41.792
2000,4,Massachusetts,45.96
2000,5,Massachusetts,56.848
2000,6,Massachusetts,66.02799999999999
2000,7,Massachusetts,68.24
2000,8,Massachusetts,68.132
2000,9,Massachusetts,61.664
2000,10,Massachusetts,51.66
2000,11,Massachusetts,41.339999999999996
2000,12,Massachusetts,27.06
2001,1,Massachusetts,26.536
2001,2,Massachusetts,29.524
2001,3,Massachusetts,34.048
2001,4,Massachusetts,46.716
2001,5,Massachusetts,58.492
2001,6,Massachusetts,68.568
2001,7,Massachusetts,68.492
2001,8,Massachusetts,72.69200000000001
2001,9,Massachusetts,63.592
2001,10,Massachusetts,53.292
2001,11,Massachusetts,45.56
2001,12,Massachusetts,37.668
2002,1,Massachusetts,33.488
2002,2,Massachusetts,33.588
2002,3,Massachusetts,38.083999999999996
2002,4,Massachusetts,49.104
2002,5,Massachusetts,55.552
2002,6,Massachusetts,64.364
2002,7,Massachusetts,71.72
2002,8,Massachusetts,72.652
2002,9,Massachusetts,65.548
2002,10,Massachusetts,49.6
2002,11,Massachusetts,40.56
2002,12,Massachusetts,29.944
2003,1,Massachusetts,20.992
2003,2,Massachusetts,23.8
2003,3,Massachusetts,35.336
2003,4,Massachusetts,42.988
2003,5,Massachusetts,54.316
2003,6,Massachusetts,64.264
2003,7,Massachusetts,71.928
2003,8,Massachusetts,72.428
2003,9,Massachusetts,63.324
2003,10,Massachusetts,49.38
2003,11,Massachusetts,43.34
2003,12,Massachusetts,32.7
2004,1,Massachusetts,18.284
2004,2,Massachusetts,28.204
2004,3,Massachusetts,37.104
2004,4,Massachusetts,47.112
2004,5,Massachusetts,58.076
2004,6,Massachusetts,63.764
2004,7,Massachusetts,69.312
2004,8,Massachusetts,69.508
2004,9,Massachusetts,63.096
2004,10,Massachusetts,50.82
2004,11,Massachusetts,41.412
2004,12,Massachusetts,31.444
2005,1,Massachusetts,24.256
2005,2,Massachusetts,29.1
2005,3,Massachusetts,32.672
2005,4,Massachusetts,48.116
2005,5,Massachusetts,51.428
2005,6,Massachusetts,67.896
2005,7,Massachusetts,71.504
2005,8,Massachusetts,72.644
2005,9,Massachusetts,65.508
2005,10,Massachusetts,52.444
2005,11,Massachusetts,43.184
2005,12,Massachusetts,29.404
2006,1,Massachusetts,33.796
2006,2,Massachusetts,29.348
2006,3,Massachusetts,35.864
2006,4,Massachusetts,47.98
2006,5,Massachusetts,55.952
2006,6,Massachusetts,66.76
2006,7,Massachusetts,73.888
2006,8,Massachusetts,68.928
2006,9,Massachusetts,61.284
2006,10,Massachusetts,50.96
2006,11,Massachusetts,46.44
2006,12,Massachusetts,38.22
2007,1,Massachusetts,30.524
2007,2,Massachusetts,23.372
2007,3,Massachusetts,34.512
2007,4,Massachusetts,43.516
2007,5,Massachusetts,58.328
2007,6,Massachusetts,65.44800000000001
2007,7,Massachusetts,71.004
2007,8,Massachusetts,70.252
2007,9,Massachusetts,63.848
2007,10,Massachusetts,56.316
2007,11,Massachusetts,38.96
2007,12,Massachusetts,28.828
2008,1,Massachusetts,28.62
2008,2,Massachusetts,29.2
2008,3,Massachusetts,34.676
2008,4,Massachusetts,47.428
2008,5,Massachusetts,54.096000000000004
2008,6,Massachusetts,67.416
2008,7,Massachusetts,72.824
2008,8,Massachusetts,68.316
2008,9,Massachusetts,62.980000000000004
2008,10,Massachusetts,50.064
